eff_dt,merchant_nm,cust_no
8/17/2017,KOPI KENANGAN,112725.6
8/17/2017,KOPI KENANGAN,1913714.2
8/17/2017,KOPI KENANGAN,329909.6
8/17/2017,KOPI KENANGAN,329909.6
8/17/2017,KOPI KENANGAN,128423.4
8/17/2017,KOPI KENANGAN,1266108
8/1/2017,KOPI KENANGAN,2616412.6
8/17/2017,KOPI KENANGAN,2670229.4
8/16/2017,KOPI KENANGAN,2082533.4
8/16/2017,KOPI KENANGAN,259812.2
8/16/2017,KOPI KENANGAN,2014972.8
8/28/2017,KOPI KENANGAN,3000043.8
8/16/2017,KOPI KENANGAN,2113741.8
8/16/2017,KOPI KENANGAN,2113741.8
8/16/2017,KOPI KENANGAN,78220.4
8/5/2017,KOPI KENANGAN,2569644
8/20/2017,KOPI KENANGAN,729647.4
8/27/2017,KOPI KENANGAN,315534
8/15/2017,KOPI KENANGAN,727335.8
8/19/2017,KOPI KENANGAN,869752.8
8/26/2017,KOPI KENANGAN,985330.2
8/26/2017,KOPI KENANGAN,752611.4
8/26/2017,KOPI KENANGAN,100168
8/27/2017,KOPI KENANGAN,555753.4
8/27/2017,KOPI KENANGAN,555753.4
8/27/2017,KOPI KENANGAN,323431.8
8/27/2017,KOPI KENANGAN,323431.8
8/26/2017,KOPI KENANGAN,2402431.8
8/26/2017,KOPI KENANGAN,490719.4
8/25/2017,KOPI KENANGAN,643620
8/28/2017,KOPI KENANGAN,1728987.2
8/26/2017,KOPI KENANGAN,85117.6
8/27/2017,KOPI KENANGAN,1913906.6
8/27/2017,KOPI KENANGAN,1804943.4
8/26/2017,KOPI KENANGAN,168379.2
8/28/2017,KOPI KENANGAN,111249.8
8/28/2017,KOPI KENANGAN,111249.8
8/26/2017,KOPI KENANGAN,1560885.4
8/27/2017,KOPI KENANGAN,926535.6
8/26/2017,KOPI KENANGAN,2014972.8
8/25/2017,KOPI KENANGAN,2387532.6
8/18/2017,KOPI KENANGAN,717370.2
8/20/2017,KOPI KENANGAN,2074032.2
8/19/2017,KOPI KENANGAN,503224.6
8/19/2017,KOPI KENANGAN,563228.6
8/18/2017,KOPI KENANGAN,239410.8
8/18/2017,KOPI KENANGAN,130151.8
8/19/2017,KOPI KENANGAN,346908.2
8/20/2017,KOPI KENANGAN,1648672.8
8/18/2017,KOPI KENANGAN,82157.8
8/18/2017,KOPI KENANGAN,82157.8
8/18/2017,KOPI KENANGAN,82157.8
8/20/2017,KOPI KENANGAN,86151.4
8/18/2017,KOPI KENANGAN,1170318.2
8/18/2017,KOPI KENANGAN,1616717.6
8/15/2017,KOPI KENANGAN,78220.4
8/20/2017,KOPI KENANGAN,1774076.4
8/26/2017,KOPI KENANGAN,3210459.2
8/26/2017,KOPI KENANGAN,569369.4
8/26/2017,KOPI KENANGAN,115932.4
8/28/2017,KOPI KENANGAN,2113741.8
8/27/2017,KOPI KENANGAN,569650
8/28/2017,KOPI KENANGAN,99761.6
8/27/2017,KOPI KENANGAN,1042298.2
8/26/2017,KOPI KENANGAN,599094
8/27/2017,KOPI KENANGAN,542234.2
8/26/2017,KOPI KENANGAN,1648672.8
8/27/2017,KOPI KENANGAN,2165854.8
8/25/2017,KOPI KENANGAN,58465.6
8/26/2017,KOPI KENANGAN,1045965.4
8/28/2017,KOPI KENANGAN,67626.8
8/25/2017,KOPI KENANGAN,2083867.2
8/27/2017,KOPI KENANGAN,160789.6
8/26/2017,KOPI KENANGAN,1167712.2
8/25/2017,KOPI KENANGAN,2385249.2
8/21/2017,OKESHOP,1581336.6
8/29/2017,OKESHOP,672408.8
8/6/2017,OKESHOP,58465.6
8/15/2017,OKESHOP,346335.8
8/18/2017,PDA.COM,1249036.2
8/7/2017,PDA.COM,1385835.8
8/31/2017,PDA.COM,1048780.6
8/9/2017,PDA.COM,827490.8
8/20/2017,PDA.COM,768673.6
8/6/2017,PDA.COM,3228394.6
8/5/2017,PDA.COM,58945.8
8/30/2017,PDA.COM,1738262.8
8/5/2017,PDA.COM,86772.4
8/14/2017,PDA.COM,2613376.8
8/3/2017,PDA.COM,110215
8/12/2017,PDA.COM,1243887.2
8/3/2017,PDA.COM,1761447.6
8/6/2017,PDA.COM,1171238.2
8/8/2017,PDA.COM,1646103.8
8/8/2017,PDA.COM,1646103.8
8/30/2017,PDA.COM,1677244.4
8/30/2017,PDA.COM,1042876.4
8/30/2017,PDA.COM,58822.6
8/17/2017,PDA.COM,231307
8/25/2017,PDA.COM,311333
8/7/2017,PDA.COM,770537.8
8/20/2017,PDA.COM,2224502.4
8/14/2017,PDA.COM,811424
8/10/2017,PDA.COM,2206249.8
8/14/2017,PDA.COM,2054135
8/29/2017,PDA.COM,1283354.6
8/18/2017,PDA.COM,111616.4
8/18/2017,PDA.COM,111616.4
8/6/2017,PDA.COM,1140667.6
8/22/2017,PDA.COM,1163783
8/25/2017,PDA.COM,474810
8/16/2017,PDA.COM,101305.8
8/17/2017,PDA.COM,2353306.4
8/4/2017,PDA.COM,709496.4
8/7/2017,PDA.COM,77528.8
8/16/2017,PDA.COM,1930797.2
8/3/2017,PDA.COM,1335311.4
8/19/2017,PDA.COM,2396037
8/22/2017,PDA.COM,3497328.8
8/27/2017,PDA.COM,1739390
8/27/2017,PDA.COM,1739390
8/28/2017,PDA.COM,242323
8/19/2017,PDA.COM,1299194.2
8/15/2017,PDA.COM,658417.6
8/13/2017,PDA.COM,64743.2
8/29/2017,PDA.COM,1283354.6
8/20/2017,PDA.COM,669517.6
8/11/2017,SUSHI MAMA,177768
8/23/2017,SUSHI MAMA,177768
8/13/2017,SUSHI MAMA,159130
8/16/2017,SUSHI MAMA,123853
8/10/2017,SUSHI MAMA,2236682
8/5/2017,SUSHI MAMA,2271334.6
8/16/2017,SUSHI MAMA,1125492.2
8/1/2017,SUSHI MAMA,1531191.8
8/13/2017,SUSHI MAMA,1607020.6
8/12/2017,SUSHI MAMA,2045782.6
8/16/2017,SUSHI MAMA,103846.2
8/13/2017,SUSHI MAMA,1645552
8/26/2017,SUSHI MAMA,541058.8
8/6/2017,SUSHI MAMA,725877.4
8/29/2017,SUSHI MAMA,1563304.4
8/11/2017,SUSHI MAMA,3023055.8
8/19/2017,SUSHI MAMA,1710578.4
8/16/2017,SUSHI MAMA,1096983
8/18/2017,SUSHI MAMA,1050045.8
8/21/2017,SUSHI MAMA,1980990
8/21/2017,SUSHI MAMA,1233907.6
8/19/2017,SUSHI MAMA,907208.2
8/26/2017,SUSHI MAMA,531496.6
8/28/2017,SUSHI MAMA,1627094.6
8/27/2017,SUSHI MAMA,815691.2
8/27/2017,SUSHI MAMA,1709513
8/27/2017,SUSHI MAMA,1955517.8
8/28/2017,SUSHI MAMA,2157172.2
8/27/2017,SUSHI MAMA,1501785
8/28/2017,SUSHI MAMA,2062255.4
8/26/2017,SUSHI MAMA,2364227
8/20/2017,SUSHI MAMA,136323.4
8/20/2017,SUSHI MAMA,843589.8
8/28/2017,SUSHI MAMA,173538
8/27/2017,SUSHI MAMA,2042336.2
8/21/2017,SUSHI MAMA,2279280.2
8/28/2017,SUSHI MAMA,2854296.6
8/26/2017,SUSHI MAMA,575583.8
8/27/2017,SUSHI MAMA,538866.4
8/5/2017,SUSHI MAMA,1170807.2
8/5/2017,SUSHI MAMA,2621180.6
8/7/2017,SUSHI MAMA,1726479.6
8/30/2017,SUSHI MAMA,1766623.8
8/12/2017,SUSHI MAMA,1264695.2
8/12/2017,SUSHI MAMA,1379500
8/14/2017,SUSHI MAMA,304597.6
8/12/2017,SUSHI MAMA,101097.8
8/12/2017,SUSHI MAMA,1153987.2
8/13/2017,SUSHI MAMA,2394098
8/12/2017,SUSHI MAMA,78178.4
8/14/2017,SUSHI MAMA,150548.6
8/10/2017,SUSHI MAMA,100473.8
8/10/2017,SUSHI MAMA,525600.2
8/8/2017,SUSHI MAMA,1583747.4
8/8/2017,SUSHI MAMA,1525331
8/14/2017,SUSHI MAMA,1247530.4
8/14/2017,SUSHI MAMA,875304.4
8/6/2017,SUSHI MAMA,1921140.6
8/13/2017,SUSHI MAMA,1316016.6
8/5/2017,SUSHI MAMA,136623.6
8/3/2017,SUSHI MAMA,985330.2
8/13/2017,SUSHI MAMA,1672688
8/13/2017,SUSHI MAMA,71198.6
8/10/2017,SUSHI MAMA,1525331
8/31/2017,SUSHI MAMA,741122.2
8/31/2017,SUSHI MAMA,1682284.8
8/6/2017,SUSHI MAMA,2394098
8/31/2017,SUSHI MAMA,1525331
8/2/2017,SUSHI MAMA,907208.2
8/6/2017,SUSHI MAMA,861018.4
8/2/2017,SUSHI MAMA,3167869
8/2/2017,SUSHI MAMA,432727.4
8/31/2017,SUSHI MAMA,438884
8/31/2017,SUSHI MAMA,1256407.2
8/5/2017,SUSHI MAMA,148630
8/31/2017,SUSHI MAMA,807004.2
8/8/2017,SUSHI MAMA,1718880
8/8/2017,SUSHI MAMA,343638.6
8/5/2017,SUSHI MAMA,59212.8
8/29/2017,SUSHI MAMA,1617004.2
8/29/2017,SUSHI MAMA,897651.4
8/29/2017,SUSHI MAMA,461350.4
8/29/2017,SUSHI MAMA,873007.2
8/29/2017,SUSHI MAMA,96758.8
8/29/2017,SUSHI MAMA,906788.2
8/29/2017,SUSHI MAMA,2033372.4
8/29/2017,SUSHI MAMA,83428
8/8/2017,SUSHI MAMA,240886.2
8/6/2017,SUSHI MAMA,175145.2
8/5/2017,SUSHI MAMA,1473143.4
8/6/2017,SUSHI MAMA,1173468.8
8/19/2017,SUSHI MAMA,1672688
8/19/2017,SUSHI MAMA,1162139.4
8/19/2017,SUSHI MAMA,87600.4
8/7/2017,SUSHI MAMA,1845828.2
8/5/2017,SUSHI MAMA,1440742.4
8/20/2017,SUSHI MAMA,1176633.2
8/13/2017,SUSHI MAMA,2249827.4
8/27/2017,SUSHI MAMA,2164431.4
8/12/2017,SUSHI MAMA,1710578.4
8/19/2017,SUSHI MAMA,1499530.2
8/30/2017,SUSHI MAMA,127104.2
8/6/2017,SUSHI MAMA,493142.2
8/6/2017,SUSHI MAMA,1009921
8/6/2017,SUSHI MAMA,469223.6
8/20/2017,SUSHI MAMA,485833.6
8/14/2017,SUSHI MAMA,2256638.6
8/7/2017,SUSHI MAMA,83795
8/12/2017,SUSHI MAMA,72279
8/25/2017,SUSHI MAMA,1570365
8/24/2017,SUSHI MAMA,1570365
8/25/2017,SUSHI MAMA,476936.8
8/15/2017,SUSHI MAMA,3057597.4
8/9/2017,SUSHI MAMA,1269159.6
8/27/2017,SUSHI MAMA,822020.6
8/15/2017,SUSHI MAMA,142106.6
8/15/2017,SUSHI MAMA,1082787
8/9/2017,SUSHI MAMA,1407645.4
8/15/2017,SUSHI MAMA,1525331
8/15/2017,SUSHI MAMA,2346034.8
8/9/2017,SUSHI MAMA,489141.2
8/20/2017,SUSHI MAMA,2217999
8/31/2017,SUSHI MAMA,2083059
8/7/2017,SUSHI MAMA,1567886
8/9/2017,SUSHI MAMA,2890509.6
8/9/2017,SUSHI MAMA,611173
8/9/2017,SUSHI MAMA,111271.4
8/9/2017,SUSHI MAMA,111271.4
8/9/2017,SUSHI MAMA,668866.6
8/17/2017,SUSHI MAMA,177600.8
8/1/2017,SUSHI MAMA,1457237.8
8/3/2017,SUSHI MAMA,1318403.8
8/19/2017,SUSHI MAMA,69285.2
8/6/2017,SUSHI MAMA,498666.6
8/10/2017,SUSHI MAMA,1890852
8/3/2017,SUSHI MAMA,60537.4
8/29/2017,SUSHI MAMA,2492713.6
8/16/2017,SUSHI MAMA,100419
8/5/2017,SUSHI MAMA,1022191.4
8/17/2017,SUSHI MAMA,970028.6
8/18/2017,SUSHI MAMA,1517892.4
8/17/2017,SUSHI MAMA,136323.4
8/18/2017,SUSHI MAMA,1190501.2
8/29/2017,SUSHI MAMA,3416518.2
8/17/2017,SUSHI MAMA,2276124
8/28/2017,SUSHI MAMA,2374474.6
8/17/2017,SUSHI MAMA,140120.4
8/6/2017,SUSHI MAMA,393358
8/14/2017,SUSHI MAMA,2840347
8/17/2017,SUSHI MAMA,1523867.6
8/11/2017,SUSHI MAMA,1583747.4
8/5/2017,SUSHI MAMA,3944445.6
8/20/2017,SUSHI MAMA,1721634
8/2/2017,SUSHI MAMA,161278.2
8/5/2017,SUSHI MAMA,177600.8
8/1/2017,SUSHI MAMA,2313284.6
8/24/2017,SUSHI MAMA,1525331
8/11/2017,SUSHI MAMA,74575
8/24/2017,SUSHI MAMA,179636.6
8/24/2017,SUSHI MAMA,2312960.8
8/24/2017,SUSHI MAMA,1411378.4
8/11/2017,SUSHI MAMA,2353306.4
8/11/2017,SUSHI MAMA,1405426.6
8/23/2017,SUSHI MAMA,585812.2
8/4/2017,SUSHI MAMA,123558
8/8/2017,SUSHI MAMA,161278.2
8/6/2017,SUSHI MAMA,2182677.4
8/25/2017,SUSHI MAMA,74865.6
8/9/2017,SUSHI MAMA,1721543
8/4/2017,SUSHI MAMA,1075451.6
8/1/2017,SUSHI MAMA,108897.2
8/1/2017,SUSHI MAMA,59103.6
8/22/2017,SUSHI MAMA,1525331
8/23/2017,SUSHI MAMA,1676752.6
8/4/2017,SUSHI MAMA,111140.6
8/25/2017,SUSHI MAMA,401587.2
8/25/2017,SUSHI MAMA,1015485.4
8/13/2017,SUSHI MAMA,2178985
8/20/2017,SUSHI MAMA,4061230.2
8/15/2017,SUSHI MAMA,2872256.6
8/22/2017,SUSHI MAMA,984608
8/25/2017,SUSHI MAMA,62678
8/25/2017,SUSHI MAMA,196302
8/26/2017,SUSHI MAMA,1588743.6
8/22/2017,SUSHI MAMA,943230.8
8/16/2017,SUSHI MAMA,1755845.4
8/22/2017,SUSHI MAMA,1209131.8
8/1/2017,SUSHI MAMA,2320508.6
8/27/2017,SUSHI MAMA,3816102.2
8/1/2017,SUSHI MAMA,1206779.6
8/16/2017,GINGER,1759799.2
8/4/2017,GINGER,1488454.8
8/29/2017,GINGER,1664558.4
8/12/2017,GINGER,1499530.2
8/8/2017,GINGER,1499659.4
8/13/2017,GINGER,2053366.4
8/18/2017,GINGER,1441780.4
8/5/2017,GINGER,679360
8/13/2017,GINGER,1249036.2
8/27/2017,GINGER,1868901.4
8/5/2017,GINGER,679360
8/11/2017,GINGER,2049702
8/1/2017,GINGER,3700654.8
8/3/2017,GINGER,2181463.8
8/7/2017,GINGER,1499659.4
8/20/2017,GINGER,2445497.6
8/27/2017,GINGER,1444590.4
8/20/2017,GINGER,2855917.2
8/14/2017,GINGER,2438932.6
8/1/2017,GINGER,2702522.4
8/16/2017,KOPI LUWAK,3427677.4
8/9/2017,KOPI LUWAK,1783547.4
8/20/2017,KOPI LUWAK,126776
8/8/2017,KOPI LUWAK,2757154.2
8/10/2017,KOPI LUWAK,70150.2
8/30/2017,KOPI LUWAK,1768540.4
8/2/2017,KOPI LUWAK,87072.2
8/2/2017,KOPI LUWAK,1554456.4
8/2/2017,KOPI LUWAK,112485.8
8/14/2017,KOPI LUWAK,1212783.4
8/12/2017,KOPI LUWAK,681493.2
8/12/2017,KOPI LUWAK,1768989.4
8/25/2017,KOPI LUWAK,992340.2
8/27/2017,KOPI LUWAK,57267.8
8/1/2017,KOPI LUWAK,1587633.8
8/1/2017,KOPI LUWAK,105612
8/4/2017,KOPI LUWAK,874301
8/25/2017,KOPI LUWAK,431509.6
8/22/2017,KOPI LUWAK,1312306.6
8/1/2017,KOPI LUWAK,2797749.2
8/23/2017,KOPI LUWAK,74962
8/21/2017,KOPI LUWAK,1283354.6
8/20/2017,KOPI LUWAK,3435259.2
8/19/2017,KOPI LUWAK,1463181.4
8/19/2017,KOPI LUWAK,1783267
8/28/2017,KOPI LUWAK,922937.6
8/28/2017,KOPI LUWAK,1783547.4
8/6/2017,KOPI LUWAK,1250304.6
8/17/2017,KOPI LUWAK,58967.4
8/17/2017,KOPI LUWAK,86484.6
8/24/2017,KOPI LUWAK,879752.2
8/5/2017,KOPI LUWAK,1637430.6
8/7/2017,KOPI LUWAK,3427677.4
8/17/2017,ERAFONE,67035.2
8/10/2017,ERAFONE,827490.8
8/31/2017,ERAFONE,1337490
8/31/2017,ERAFONE,1337490
8/31/2017,ERAFONE,1337490
8/17/2017,ERAFONE,1677890
8/3/2017,STACCATO,713083.2
8/21/2017,STACCATO,75637.8
8/6/2017,STACCATO,2431694.6
8/6/2017,STACCATO,1592272.8
8/29/2017,STACCATO,778806.4
8/12/2017,STACCATO,69229.6
8/7/2017,STACCATO,1236837
8/5/2017,STACCATO,909514.8
8/8/2017,STACCATO,1389998.6
8/5/2017,STACCATO,1770020.8
8/5/2017,STACCATO,814301.6
8/5/2017,STACCATO,1168782.8
8/16/2017,STACCATO,1920860.2
8/12/2017,STACCATO,736834.4
8/28/2017,STACCATO,1396566
8/22/2017,STACCATO,1641430
8/26/2017,STACCATO,3369277.4
8/17/2017,STACCATO,945907.6
8/8/2017,STACCATO,73357.4
8/6/2017,STACCATO,2786005.6
8/27/2017,STACCATO,1868901.4
8/17/2017,STACCATO,885485.2
8/30/2017,STACCATO,930470.4
8/27/2017,STACCATO,1513781.2
8/27/2017,STACCATO,68226
8/16/2017,CHATIME,1667453.4
8/21/2017,CHATIME,572276.4
8/19/2017,CHATIME,432361
8/19/2017,CHATIME,1843257.6
8/26/2017,CHATIME,570331.4
8/25/2017,CHATIME,1823672.4
8/29/2017,CHATIME,1698220.6
8/15/2017,CHATIME,259427.2
8/26/2017,CHATIME,2475691.2
8/26/2017,CHATIME,594895.2
8/20/2017,CHATIME,2341433
8/14/2017,IBOX,3497328.8
8/24/2017,IBOX,86772.4
8/24/2017,IBOX,86772.4
8/23/2017,IBOX,298169.2
8/8/2017,IBOX,1170837.2
8/17/2017,IBOX,1648672.8
8/19/2017,IBOX,2324812.6
8/9/2017,IBOX,3253154.2
8/9/2017,IBOX,3738695.8
8/6/2017,IBOX,574179
8/9/2017,IBOX,585458.2
8/20/2017,IBOX,2476530.2
8/11/2017,IBOX,1350916.6
8/21/2017,IBOX,1523736.4
8/26/2017,IBOX,124781.2
8/4/2017,IBOX,1829580.2
8/20/2017,IBOX,3406363.2
8/13/2017,IBOX,1148167.8
8/27/2017,IBOX,1550802.6
8/26/2017,IBOX,494822.8
8/13/2017,IBOX,2975510
8/11/2017,IBOX,3284207
8/4/2017,IBOX,1066985.8
8/19/2017,IBOX,285062.2
8/3/2017,IBOX,934932.4
8/11/2017,IBOX,2302414.2
8/11/2017,IBOX,1350916.6
8/20/2017,IBOX,669517.6
8/25/2017,IBOX,1523736.4
8/18/2017,IBOX,3813965
8/2/2017,IBOX,1032619.4
8/13/2017,IBOX,1095430.6
8/31/2017,IBOX,628869.4
8/22/2017,IBOX,1038205.2
8/14/2017,IBOX,2878370.4
8/8/2017,IBOX,2406608.6
8/9/2017,BEAUTY BOX,2102540.6
8/8/2017,BEAUTY BOX,1316800.4
8/8/2017,BEAUTY BOX,501038
8/7/2017,BEAUTY BOX,179889.2
8/8/2017,BEAUTY BOX,1695060.8
8/4/2017,BEAUTY BOX,923377.4
8/22/2017,BEAUTY BOX,1710966.2
8/13/2017,BEAUTY BOX,1313307.4
8/4/2017,BEAUTY BOX,2204650.6
8/7/2017,AEON SUPERMARKET,3197371.4
8/12/2017,UNION DELI,1994684.8
8/12/2017,AEON SUPERMARKET,1006891
8/12/2017,FOGO,582044.6
8/12/2017,AEON SUPERMARKET,582044.6
8/12/2017,AEON SUPERMARKET,938425
8/12/2017,AEON SUPERMARKET,1122668.4
8/13/2017,FOGO,1676224.4
8/12/2017,AEON SUPERMARKET,1148737
8/10/2017,AEON SUPERMARKET,2216079.6
8/11/2017,FOGO,1125478.4
8/12/2017,FOGO,681493.2
8/12/2017,AEON SUPERMARKET,1837635.6
8/7/2017,AEON SUPERMARKET,883929
8/6/2017,AEON SUPERMARKET,2605054.6
8/7/2017,AEON SUPERMARKET,729647.4
8/6/2017,UNION DELI,1549093.6
8/7/2017,AEON SUPERMARKET,1725961.2
8/6/2017,FOGO,2817770.4
8/6/2017,AEON SUPERMARKET,733257.2
8/6/2017,FOGO,177853.2
8/6/2017,UNION DELI,952144
8/6/2017,AEON SUPERMARKET,101572.4
8/6/2017,AEON SUPERMARKET,71566.6
8/6/2017,AEON SUPERMARKET,1581241.4
8/7/2017,FOGO,1185843.4
8/7/2017,AEON SUPERMARKET,2163745.8
8/7/2017,AEON SUPERMARKET,1259786
8/6/2017,UNION DELI,1572520.4
8/6/2017,FOGO,1991654.2
8/7/2017,FOGO,1394947.4
8/7/2017,FOGO,53110.4
8/10/2017,UNION DELI,1718880
8/10/2017,UNION DELI,1594635.8
8/11/2017,AEON SUPERMARKET,599194.2
8/13/2017,AEON SUPERMARKET,118362.8
8/12/2017,AEON SUPERMARKET,825014.6
8/13/2017,FOGO,2119460.2
8/10/2017,AEON SUPERMARKET,110347.4
8/12/2017,AEON SUPERMARKET,1194800.4
8/13/2017,AEON SUPERMARKET,2045981.8
8/13/2017,AEON SUPERMARKET,3736446.2
8/11/2017,UNION DELI,126059.4
8/11/2017,FOGO,92155.4
8/11/2017,AEON SUPERMARKET,2476107.2
8/12/2017,WING STOP,2145154.6
8/13/2017,FOGO,1166366
8/11/2017,DUNIA ANAK,2239260.2
8/12/2017,UNION DELI,123483.2
8/12/2017,UNION DELI,2012402
8/12/2017,FOGO,1360261.2
8/11/2017,AEON SUPERMARKET,1642797.4
8/13/2017,TOPSHOP,1952363.4
8/11/2017,AEON SUPERMARKET,612872.4
8/11/2017,WILIO,612872.4
8/12/2017,UNION DELI,126124
8/12/2017,AEON SUPERMARKET,828348.6
8/13/2017,AEON SUPERMARKET,129866.4
8/11/2017,UNION DELI,72853.4
8/11/2017,UNION DELI,1649000.6
8/11/2017,AEON SUPERMARKET,1649000.6
8/11/2017,FOGO,581785
8/12/2017,AEON SUPERMARKET,2576563.2
8/12/2017,AEON SUPERMARKET,2576563.2
8/12/2017,FOGO,914780.6
8/12/2017,AEON SUPERMARKET,2439846.8
8/12/2017,AEON SUPERMARKET,1866788
8/11/2017,AEON SUPERMARKET,1815780.8
8/13/2017,AEON SUPERMARKET,1599159.2
8/11/2017,UNION DELI,68285.4
8/12/2017,AEON SUPERMARKET,1621070
8/12/2017,AEON SUPERMARKET,1496580.6
8/12/2017,DUNIA ANAK,2098284
8/13/2017,AEON SUPERMARKET,1731814.4
8/13/2017,AEON SUPERMARKET,1890586.2
8/11/2017,FOGO,619825.6
8/11/2017,AEON SUPERMARKET,1583667.8
8/11/2017,FOGO,2735886.8
8/11/2017,AEON SUPERMARKET,2863765.4
8/13/2017,AEON SUPERMARKET,1101300.8
8/12/2017,AEON SUPERMARKET,600579.4
8/11/2017,PEDRO,1674723.8
8/28/2017,UNION DELI,684507.6
8/29/2017,AEON SUPERMARKET,1276820.2
8/29/2017,AEON SUPERMARKET,108603.4
8/29/2017,AEON SUPERMARKET,873007.2
8/29/2017,AEON SUPERMARKET,1622667.2
8/29/2017,PUMA,2358192.8
8/29/2017,AEON SUPERMARKET,451336
8/29/2017,PUMA,681234.4
8/28/2017,UNION DELI,158812.6
8/28/2017,UNION DELI,1084170.4
8/29/2017,FOGO,931178.2
8/29/2017,AEON SUPERMARKET,2470149.8
8/29/2017,AEON SUPERMARKET,76234.4
8/29/2017,AEON SUPERMARKET,2075205.2
8/29/2017,AEON SUPERMARKET,2685701.4
8/29/2017,AEON SUPERMARKET,1530874
8/29/2017,FOGO,754971.4
8/29/2017,AEON SUPERMARKET,111257
8/29/2017,AEON SUPERMARKET,1761803.6
8/29/2017,OKESHOP,452997.6
8/29/2017,AEON SUPERMARKET,147883.2
8/7/2017,AEON SUPERMARKET,69269.2
8/1/2017,BENEDICT,931178.2
8/1/2017,AEON SUPERMARKET,337368.4
8/1/2017,AEON SUPERMARKET,1991654.2
8/1/2017,BENEDICT,1491188
8/6/2017,AEON SUPERMARKET,63114.2
8/6/2017,AEON SUPERMARKET,719760.4
8/6/2017,AEON SUPERMARKET,2149146
8/6/2017,AEON SUPERMARKET,671563.8
8/6/2017,FOGO,1876864.4
8/7/2017,AEON SUPERMARKET,448339.8
8/7/2017,AEON SUPERMARKET,1583667.8
8/7/2017,AEON SUPERMARKET,1583667.8
8/7/2017,WATSONS,1583667.8
8/7/2017,AEON SUPERMARKET,3258160
8/6/2017,AEON SUPERMARKET,2233599.8
8/6/2017,AEON SUPERMARKET,839608.8
8/7/2017,FOGO,1505002
8/6/2017,FOGO,179112.4
8/6/2017,FOGO,59513
8/7/2017,AEON SUPERMARKET,1350116.4
8/7/2017,FOGO,1546156.6
8/1/2017,FOGO,1098804.8
8/1/2017,AEON SUPERMARKET,173853.4
8/1/2017,AEON SUPERMARKET,2177545.8
8/23/2017,FOGO,99650.2
8/22/2017,ROTI JADUL,85593.2
8/23/2017,FOGO,1718284.8
8/31/2017,UNION DELI,126663
8/31/2017,AEON SUPERMARKET,499770
8/31/2017,FOGO,2556650
8/31/2017,ZAP,397065.6
8/31/2017,AEON SUPERMARKET,1719597.8
8/31/2017,AEON SUPERMARKET,112850.2
8/31/2017,AEON SUPERMARKET,2156988.2
8/31/2017,FOGO,1810276.8
8/17/2017,AEON SUPERMARKET,1028675.2
8/15/2017,UNION DELI,1077884.2
8/16/2017,AEON SUPERMARKET,726181.8
8/16/2017,FOGO,2132523.2
8/15/2017,PUMA,2769793.2
8/17/2017,AEON SUPERMARKET,952610.8
8/16/2017,AEON SUPERMARKET,87395.8
8/16/2017,FOGO,1389455.8
8/16/2017,AEON SUPERMARKET,1389455.8
8/16/2017,UNION DELI,2493392.4
8/16/2017,GINGER,1880808
8/17/2017,HURLEY  ,722062.4
8/17/2017,GINGER,1845828.2
8/10/2017,AEON SUPERMARKET,2095391.6
8/23/2017,PUMA,87461
8/23/2017,AEON SUPERMARKET,1330539.8
8/23/2017,AEON SUPERMARKET,1483760
8/23/2017,AEON SUPERMARKET,1926720.8
8/23/2017,AEON SUPERMARKET,2603129.8
8/23/2017,FOGO,1391486.4
8/22/2017,UNION DELI,234816.6
8/22/2017,NIKE,206004.6
8/23/2017,FOGO,1575569.4
8/23/2017,FOGO,1575569.4
8/10/2017,FOGO,575583.8
8/10/2017,AEON SUPERMARKET,2522716.8
8/10/2017,AEON SUPERMARKET,1761803.6
8/10/2017,AEON SUPERMARKET,716863.8
8/10/2017,AEON SUPERMARKET,2863765.4
8/10/2017,AEON SUPERMARKET,588646
8/10/2017,FOGO,2543454.4
8/10/2017,AEON SUPERMARKET,1622274
8/10/2017,DUNIA ANAK,1622274
8/10/2017,AEON SUPERMARKET,2163745.8
8/23/2017,AEON SUPERMARKET,33849.4
8/23/2017,PEDRO,249304.8
8/23/2017,AEON SUPERMARKET,1875305
8/23/2017,FOGO,635385.4
8/23/2017,AEON SUPERMARKET,1732967.8
8/2/2017,FOGO,1657927.6
8/9/2017,FOGO,1441756.4
8/9/2017,DUNIA ANAK,1441756.4
8/9/2017,ROTI JADUL,432361
8/9/2017,AEON SUPERMARKET,2494193.2
8/9/2017,UNION DELI,730331
8/9/2017,AEON SUPERMARKET,61398.4
8/9/2017,AEON SUPERMARKET,635884
8/9/2017,FOGO,1609794.8
8/9/2017,AEON SUPERMARKET,1288612.4
8/27/2017,UNION DELI,234930
8/27/2017,AEON SUPERMARKET,2139388.4
8/27/2017,AEON SUPERMARKET,1367093.2
8/28/2017,FOGO,59522.8
8/27/2017,AEON SUPERMARKET,66080
8/2/2017,FOGO,2561030
8/2/2017,BENEDICT,2482729.4
8/2/2017,AEON SUPERMARKET,2004729.8
8/2/2017,UNION DELI,332036.6
8/2/2017,AEON SUPERMARKET,1330539.8
8/2/2017,FOGO,111197
8/2/2017,AEON SUPERMARKET,1583667.8
8/2/2017,AEON SUPERMARKET,1583667.8
8/2/2017,AEON SUPERMARKET,2603129.8
8/2/2017,AEON SUPERMARKET,2219142.4
